datetime,Open,High,Low,Close,Volume
2024-08-14 21:45:00,58779.64,59018.0,58165.3,58214.03,521.55802053
2024-08-14 22:00:00,58214.03,58519.0,58016.58,58414.7,416.73564739
2024-08-14 22:15:00,58414.7,58581.0,58206.48,58308.23,169.98408596000002
2024-08-14 22:30:00,58304.65,58624.0,58230.0,58493.0,84.56225503
2024-08-14 22:45:00,58492.18,58581.0,58375.31,58410.0,71.37794389
2024-08-14 23:00:00,58413.73,58535.0,58346.0,58427.35,47.42271558
2024-08-14 23:15:00,58432.59,58523.0,58372.0,58504.0,38.48149894
2024-08-14 23:30:00,58442.63,58557.0,58408.7,58408.71,31.066223
2024-08-14 23:45:00,58408.79,58539.0,58408.79,58452.38,36.84527996
2024-08-15 00:00:00,58447.9,58526.0,58291.0,58299.63,96.33914797
2024-08-15 00:15:00,58297.12,58395.0,58282.0,58322.93,56.62560743
2024-08-15 00:30:00,58322.92,58385.0,58157.87,58214.82,64.16466355
2024-08-15 00:45:00,58212.84,58479.0,58195.4,58411.5,100.21326222
2024-08-15 01:00:00,58471.0,58487.0,58283.83,58316.0,49.92446483
2024-08-15 01:15:00,58338.85,58694.0,58188.01,58545.6,80.07251784
2024-08-15 01:30:00,58541.61,58646.0,58476.4,58510.33,31.17932913
2024-08-15 01:45:00,58510.33,58575.0,58272.2,58315.2,39.26283974
2024-08-15 02:00:00,58325.13,58444.0,58212.0,58304.0,201.11335869
2024-08-15 02:15:00,58299.99,58372.0,57816.0,58100.25,355.51115871
2024-08-15 02:30:00,58098.1,58270.0,58019.0,58149.69,118.30540203
2024-08-15 02:45:00,58162.1,58221.0,57992.0,58109.54,67.75670593
2024-08-15 03:00:00,58108.2,58210.0,58060.51,58137.31,31.20408711
2024-08-15 03:15:00,58135.73,58206.0,57761.82,57869.0,126.15963099
2024-08-15 03:30:00,57800.3,58100.0,57717.0,58033.95,194.13364094
2024-08-15 03:45:00,58014.4,58187.0,57955.01,58063.9,124.12562889
2024-08-15 04:00:00,58046.79,58145.0,57958.24,58074.2,57.43537795
2024-08-15 04:15:00,58075.0,58319.0,58073.0,58178.83,64.78144982
2024-08-15 04:30:00,58254.0,58395.0,58145.02,58304.0,113.52814148
2024-08-15 04:45:00,58305.0,58443.0,58243.06,58370.0,174.61678061
2024-08-15 05:00:00,58347.6,58539.0,58292.5,58421.0,117.18489877
2024-08-15 05:15:00,58358.0,58526.0,58351.0,58437.22,43.45226212
2024-08-15 05:30:00,58437.22,58560.0,58352.23,58502.33,26.87343993
2024-08-15 05:45:00,58502.33,58617.0,58402.68,58430.0,38.18941477
2024-08-15 06:00:00,58429.0,58539.0,58339.74,58400.13,32.56186525
2024-08-15 06:15:00,58410.0,58549.0,58346.79,58481.92,26.80573393
2024-08-15 06:30:00,58481.92,58600.0,58300.01,58341.89,68.32958305
2024-08-15 06:45:00,58328.98,58508.0,58302.38,58391.6,30.3951503
2024-08-15 07:00:00,58391.6,58568.0,58357.93,58567.0,46.47405281
2024-08-15 07:15:00,58510.62,58866.0,58462.01,58834.0,118.04144695
2024-08-15 07:30:00,58744.49,58899.0,58635.42,58830.0,84.21064075
2024-08-15 07:45:00,58757.7,58932.0,58667.32,58744.41,82.77032142
2024-08-15 08:00:00,58744.4,58839.0,58604.45,58741.0,110.46874445
2024-08-15 08:15:00,58739.0,58903.0,58637.47,58708.35,228.77995837
2024-08-15 08:30:00,58708.03,59479.0,58685.96,59195.0,666.71622575
2024-08-15 08:45:00,59182.39,59438.0,58736.4,58800.18,413.81558114
2024-08-15 09:00:00,58821.7,59179.0,58554.0,59035.39,285.31643888
2024-08-15 09:15:00,59035.4,59311.0,58887.51,59272.0,211.5511877
2024-08-15 09:30:00,59166.73,59547.0,59058.0,59150.67,399.46009125
2024-08-15 09:45:00,59154.37,59538.0,59016.35,59420.0,288.70032409
2024-08-15 10:00:00,59456.7,59791.0,59310.52,59387.24,440.36156087
2024-08-15 10:15:00,59387.25,59550.0,59214.65,59443.0,288.88374536
2024-08-15 10:30:00,59453.16,59673.0,59425.0,59519.32,284.15430553
2024-08-15 10:45:00,59519.31,59801.0,59366.42,59429.45,481.67684177
2024-08-15 11:00:00,59429.45,59588.0,59286.26,59359.51,284.45853804
2024-08-15 11:15:00,59359.5,59831.0,59322.0,59624.0,430.14857019
2024-08-15 11:30:00,59630.41,59707.0,59420.2,59614.11,304.66581613
2024-08-15 11:45:00,59614.11,59819.0,59551.0,59697.8,285.86460625
2024-08-15 12:00:00,59697.8,59851.0,59596.58,59620.85,255.48443733
2024-08-15 12:15:00,59612.09,59888.0,59605.87,59838.31,224.90864851
2024-08-15 12:30:00,59838.31,59909.0,59521.1,59576.17,278.35188547
2024-08-15 12:45:00,59576.17,59647.0,59448.13,59549.23,226.47640127
2024-08-15 13:00:00,59550.36,59623.0,59277.0,59358.01,243.38478411
2024-08-15 13:15:00,59360.0,59440.0,59163.2,59332.26,308.06844675
2024-08-15 13:30:00,59328.71,59548.0,59250.02,59404.0,263.30509538
2024-08-15 13:45:00,59412.38,59510.0,58791.93,58896.36,303.44520897
2024-08-15 14:00:00,58896.36,58957.0,57879.0,57922.55,1071.40259847
2024-08-15 14:15:00,57922.54,58163.0,57539.17,57869.11,974.36056675
2024-08-15 14:30:00,57880.23,58063.0,57571.65,57989.36,366.36989624
2024-08-15 14:45:00,58000.84,58058.0,57755.0,57876.17,234.69067954
2024-08-15 15:00:00,57876.15,58019.0,57032.2,57228.43,1013.94977919
2024-08-15 15:15:00,57228.43,57501.0,56859.55,56973.27,541.62013247
2024-08-15 15:30:00,56978.73,57226.0,56700.0,56947.86,546.7998917799999
2024-08-15 15:45:00,56941.6,57311.0,56848.22,57036.01,698.47906773
2024-08-15 16:00:00,57048.39,57200.0,56777.33,57089.18,377.38159403
2024-08-15 16:15:00,57089.17,57145.0,56799.0,56910.48,287.16154738
2024-08-15 16:30:00,56913.13,57011.0,56762.69,56922.0,201.08044148
2024-08-15 16:45:00,56870.58,56983.0,56117.5,56693.41,808.5665258600001
2024-08-15 17:00:00,56693.53,57093.0,56630.62,56990.25,454.14597617
2024-08-15 17:15:00,56982.94,57189.0,56763.05,57082.47,269.77118997
2024-08-15 17:30:00,57091.0,57469.0,56966.69,57172.56,263.46748884
2024-08-15 17:45:00,57175.55,57717.0,57169.98,57590.6,232.6440509
2024-08-15 18:00:00,57642.58,57717.0,57394.0,57534.17,345.6152083
2024-08-15 18:15:00,57534.17,57767.0,57486.0,57706.43,141.97537798
2024-08-15 18:30:00,57693.2,57932.0,57628.4,57737.23,194.62563228
2024-08-15 18:45:00,57737.23,57786.0,57529.54,57627.8,164.19285057
2024-08-15 19:00:00,57627.8,57738.0,57486.39,57670.7,121.5199274
2024-08-15 19:15:00,57673.67,57803.0,57596.0,57735.0,71.06643406
2024-08-15 19:30:00,57734.8,57870.0,57633.61,57658.0,72.26833746
2024-08-15 19:45:00,57650.38,57725.0,57480.86,57543.61,183.64696883
2024-08-15 20:00:00,57543.57,57622.0,57448.58,57496.03,230.24223821
2024-08-15 20:15:00,57495.46,57720.0,57378.43,57400.0,116.51748404
2024-08-15 20:30:00,57405.28,57549.0,57360.17,57420.03,64.49438878
2024-08-15 20:45:00,57420.04,57599.0,57393.0,57471.44,82.56860157
2024-08-15 21:00:00,57474.8,57664.0,57361.0,57378.75,98.45173639
2024-08-15 21:15:00,57371.6,57445.0,57096.56,57224.2,167.26925317
2024-08-15 21:30:00,57224.2,57439.0,57162.29,57370.04,99.66239596
2024-08-15 21:45:00,57369.08,57595.0,57220.06,57541.1,168.59925532
2024-08-15 22:00:00,57541.1,57639.0,57335.0,57421.77,85.62102911000001
2024-08-15 22:15:00,57421.77,57868.0,57353.4,57771.63,182.65845625
2024-08-15 22:30:00,57771.62,58599.0,57751.0,58131.0,539.49594812
2024-08-15 22:45:00,58149.35,58259.0,58006.6,58205.18,118.31994684
2024-08-15 23:00:00,58205.17,58277.0,58091.0,58122.65,75.96960376999999
2024-08-15 23:15:00,58122.53,58280.0,58000.0,58116.01,176.26553078
2024-08-15 23:30:00,58112.0,58167.0,57917.0,57950.44,98.87494023
2024-08-15 23:45:00,57950.43,58013.0,57808.21,57904.53,132.09501307
2024-08-16 00:00:00,57852.8,58058.0,57808.6,57863.97,111.5225837
2024-08-16 00:15:00,57863.97,58196.0,57806.94,58133.07,97.56249876
2024-08-16 00:30:00,58133.52,58233.0,58059.44,58171.01,94.97176317
2024-08-16 00:45:00,58169.64,58362.0,58090.0,58307.0,75.88437474
2024-08-16 01:00:00,58291.7,58380.0,58164.74,58204.0,59.82879759
2024-08-16 01:15:00,58212.35,58354.0,58121.93,58176.09,77.54238275
2024-08-16 01:30:00,58176.09,58339.0,58164.6,58251.32,43.06664592
2024-08-16 01:45:00,58252.19,58347.0,58186.62,58194.89,55.63290144
2024-08-16 02:00:00,58223.0,58383.0,58056.4,58285.02,83.81923832
2024-08-16 02:15:00,58281.36,58466.0,58214.59,58331.0,89.22559156
2024-08-16 02:30:00,58327.61,58534.0,58314.0,58416.75,123.70099061
2024-08-16 02:45:00,58416.75,58684.0,58416.0,58532.47,135.50716602
2024-08-16 03:00:00,58539.04,58596.0,58405.17,58425.8,85.11493104
2024-08-16 03:15:00,58425.9,58516.0,58335.54,58406.2,86.06504141
2024-08-16 03:30:00,58407.41,58575.0,58362.0,58534.66,98.64711282
2024-08-16 03:45:00,58534.65,58573.0,58422.0,58469.25,84.34169047
2024-08-16 04:00:00,58469.25,58662.0,58457.7,58601.0,138.32823113
2024-08-16 04:15:00,58527.48,58621.0,58387.11,58425.78,62.83355888
2024-08-16 04:30:00,58427.82,58539.0,58331.0,58486.0,79.22860299
2024-08-16 04:45:00,58477.79,58539.0,58358.7,58376.7,75.14685164
2024-08-16 05:00:00,58376.8,58480.0,58268.7,58435.01,137.25357975
2024-08-16 05:15:00,58435.89,58639.0,58399.9,58519.39,178.44243457
2024-08-16 05:30:00,58524.0,58630.0,58466.2,58544.1,133.31519797
2024-08-16 05:45:00,58568.99,58740.0,58531.7,58683.15,128.89186523
2024-08-16 06:00:00,58670.6,58732.0,58340.06,58401.32,114.48068408
2024-08-16 06:15:00,58386.9,58551.0,58312.94,58388.51,80.85274044
2024-08-16 06:30:00,58382.84,58501.0,58316.7,58432.21,59.29761913
2024-08-16 06:45:00,58432.21,58505.0,58385.69,58447.57,52.61470804
2024-08-16 07:00:00,58462.9,58514.0,58236.35,58361.45,128.10003845
2024-08-16 07:15:00,58361.45,58674.0,58334.3,58497.0,132.44357392
2024-08-16 07:30:00,58494.72,58559.0,58348.26,58355.11,82.63360017
2024-08-16 07:45:00,58355.13,58512.0,58250.17,58412.6,110.67414586
2024-08-16 08:00:00,58414.1,58565.0,58261.72,58280.93,147.10530945
2024-08-16 08:15:00,58280.93,58378.0,58048.01,58146.28,311.507577
2024-08-16 08:30:00,58146.28,58190.0,57514.7,57735.0,668.59125997
2024-08-16 08:45:00,57743.57,58077.0,57690.6,57873.33,289.43394625
2024-08-16 09:00:00,57865.1,58178.0,57787.51,58066.6,349.07085638
2024-08-16 09:15:00,58119.21,58958.0,58056.5,58565.12,535.66236529
2024-08-16 09:30:00,58567.24,58877.0,58404.81,58540.7,346.09279407
2024-08-16 09:45:00,58552.65,58641.0,57757.1,58364.64,530.94393667
2024-08-16 10:00:00,58361.49,58519.0,57950.85,58134.56,294.55412663
2024-08-16 10:15:00,58134.55,58434.0,57976.0,58181.09,277.78571496
2024-08-16 10:30:00,58178.42,58413.0,58054.96,58340.0,137.11937385
2024-08-16 10:45:00,58320.93,58411.0,57877.1,58032.88,133.23576642
2024-08-16 11:00:00,58025.7,58298.0,57920.1,58177.5,117.07319255
2024-08-16 11:15:00,58177.5,58261.0,57760.81,57860.56,156.44829161
2024-08-16 11:30:00,57856.98,58099.0,57655.69,58028.62,128.70601669
2024-08-16 11:45:00,58024.36,58191.0,57793.7,58088.17,102.72762421
2024-08-16 12:00:00,58088.16,58348.0,58002.15,58289.93,82.49074813
2024-08-16 12:15:00,58289.94,58684.0,58237.0,58571.51,308.91660574
2024-08-16 12:30:00,58555.6,58801.0,58251.7,58499.94,329.80315735
2024-08-16 12:45:00,58499.94,58671.0,58337.4,58597.8,173.76207664
2024-08-16 13:00:00,58597.8,58750.0,58382.3,58671.0,208.4502298
2024-08-16 13:15:00,58579.78,58739.0,58405.0,58621.96,185.74465335
2024-08-16 13:30:00,58626.21,59082.0,58612.5,58791.0,403.03418302
2024-08-16 13:45:00,58787.92,59434.0,58771.0,59233.27,440.48263626
2024-08-16 14:00:00,59229.28,59528.0,59091.83,59203.82,394.30496837
2024-08-16 14:15:00,59198.01,59532.0,59185.6,59374.05,432.79195588
2024-08-16 14:30:00,59378.44,59645.0,59284.9,59459.0,544.0743222
2024-08-16 14:45:00,59466.15,59596.0,59309.0,59492.59,276.55861687
2024-08-16 15:00:00,59491.2,59720.0,59426.2,59602.76,392.57168107
2024-08-16 15:15:00,59602.76,59881.0,59570.0,59818.39,524.41475472
2024-08-16 15:30:00,59818.38,59905.0,59632.7,59732.58,408.75888395
2024-08-16 15:45:00,59737.58,59849.0,59615.3,59803.0,241.29289469
2024-08-16 16:00:00,59711.88,59801.0,59528.7,59546.0,145.38606905999998
2024-08-16 16:15:00,59547.1,59633.0,59380.0,59512.54,153.91287562
2024-08-16 16:30:00,59492.0,59576.0,59231.69,59255.4,185.01358309
2024-08-16 16:45:00,59255.01,59505.0,59208.0,59393.0,233.25736888
2024-08-16 17:00:00,59275.04,59412.0,59154.59,59209.01,174.38971396
2024-08-16 17:15:00,59201.52,59299.0,59010.0,59103.0,202.38813272
2024-08-16 17:30:00,59117.29,59278.0,59026.84,59097.57,118.84038696
2024-08-16 17:45:00,59102.0,59230.0,58940.27,59030.0,166.96987111
2024-08-16 18:00:00,59030.91,59285.0,58983.26,59074.56,115.97742816
2024-08-16 18:15:00,59074.56,59288.0,59017.5,59123.0,117.71332099
2024-08-16 18:30:00,59123.9,59288.0,59035.4,59126.28,111.76814198
2024-08-16 18:45:00,59126.27,59248.0,58969.17,58969.17,79.87241623999999
2024-08-16 19:00:00,58969.18,59121.0,58736.79,58800.0,139.43406206
2024-08-16 19:15:00,58750.73,59119.0,58750.0,59021.82,129.6751296
2024-08-16 19:30:00,59021.79,59161.0,58900.69,58979.0,87.61058751
2024-08-16 19:45:00,58974.0,59115.0,58849.03,58887.63,53.87685246
2024-08-16 20:00:00,58895.6,59028.0,58811.22,58901.67,83.41651552
2024-08-16 20:15:00,58901.67,59077.0,58797.0,58935.25,133.83504898
2024-08-16 20:30:00,58935.25,59135.0,58838.24,58994.84,66.26066496
2024-08-16 20:45:00,58993.04,59376.0,58985.23,59189.0,118.40284491
2024-08-16 21:00:00,59235.5,59355.0,59128.43,59211.0,59.24135356
2024-08-16 21:15:00,59210.04,59371.0,59128.0,59261.37,53.23192458
2024-08-16 21:30:00,59245.4,59495.0,59194.19,59397.85,68.15914944
2024-08-16 21:45:00,59397.85,59494.0,59188.05,59263.75,43.45348504
2024-08-16 22:00:00,59266.4,59440.0,59201.0,59207.42,87.99891147
2024-08-16 22:15:00,59206.86,59357.0,59127.6,59171.41,35.22719594
2024-08-16 22:30:00,59175.0,59309.0,59147.13,59193.56,39.77240061
2024-08-16 22:45:00,59193.56,59298.0,59119.17,59160.98,29.6297999
2024-08-16 23:00:00,59161.41,59276.0,59052.65,59070.0,66.96762759
2024-08-16 23:15:00,59069.99,59238.0,59031.25,59047.54,36.48919504
2024-08-16 23:30:00,59047.54,59166.0,59008.28,59027.35,38.24864339
2024-08-16 23:45:00,59027.36,59257.0,59005.81,59166.25,40.57291699
2024-08-17 00:00:00,59166.25,59270.0,59080.5,59111.77,29.95959834
2024-08-17 00:15:00,59114.0,59373.0,59102.8,59195.47,49.16991625
2024-08-17 00:30:00,59195.47,59351.0,59187.49,59253.29,30.55388149
2024-08-17 00:45:00,59250.49,59359.0,59194.19,59228.0,25.15431165
2024-08-17 01:00:00,59249.1,59330.0,59177.3,59211.59,35.15259397
2024-08-17 01:15:00,59211.05,59317.0,59159.85,59197.9,24.03509468
2024-08-17 01:30:00,59198.84,59340.0,59165.38,59239.39,31.8130221
2024-08-17 01:45:00,59263.9,59339.0,59149.27,59168.77,25.98172236
2024-08-17 02:00:00,59168.76,59297.0,59146.6,59185.04,19.34811775
2024-08-17 02:15:00,59180.01,59319.0,59164.22,59180.0,18.31041489
2024-08-17 02:30:00,59180.0,59300.0,59162.2,59195.17,18.45059476
2024-08-17 02:45:00,59195.17,59293.0,59146.82,59165.47,18.51090919
2024-08-17 03:00:00,59174.6,59276.0,59054.22,59101.1,18.30669786
2024-08-17 03:15:00,59087.88,59270.0,59073.97,59270.0,23.60451147
2024-08-17 03:30:00,59188.12,59332.0,59180.4,59303.0,44.08430489
2024-08-17 03:45:00,59223.49,59344.0,59205.9,59231.4,21.84843581
2024-08-17 04:00:00,59231.4,59386.0,59184.57,59200.29,27.19955993
2024-08-17 04:15:00,59200.28,59309.0,59162.05,59186.97,20.77899024
2024-08-17 04:30:00,59186.97,59336.0,59185.88,59207.69,18.37830915
2024-08-17 04:45:00,59207.69,59370.0,59188.83,59283.82,17.61895651
2024-08-17 05:00:00,59283.82,59387.0,59241.07,59373.0,26.57216263
2024-08-17 05:15:00,59243.84,59450.0,59240.75,59359.34,31.66298414
2024-08-17 05:30:00,59359.34,59567.0,59348.77,59355.66,97.81049826
2024-08-17 05:45:00,59350.49,59470.0,59225.87,59326.15,55.55211791
2024-08-17 06:00:00,59315.6,59432.0,59193.15,59232.84,41.42325945
2024-08-17 06:15:00,59232.85,59330.0,59141.04,59168.56,34.91745584
2024-08-17 06:30:00,59168.55,59353.0,59145.31,59201.34,33.16871073
2024-08-17 06:45:00,59201.34,59294.0,59053.5,59228.0,41.39262571
2024-08-17 07:00:00,59140.4,59281.0,59061.54,59160.44,50.97618029
2024-08-17 07:15:00,59154.3,59279.0,59121.2,59158.89,37.93114187
2024-08-17 07:30:00,59168.11,59268.0,59083.76,59091.55,32.93609694
2024-08-17 07:45:00,59118.0,59235.0,59066.2,59135.32,34.79979512
2024-08-17 08:00:00,59131.8,59281.0,59100.01,59275.0,35.7544548
2024-08-17 08:15:00,59199.9,59305.0,59134.1,59218.37,30.32353367
2024-08-17 08:30:00,59218.37,59346.0,59188.1,59246.88,46.7262654
2024-08-17 08:45:00,59246.88,59356.0,59199.0,59233.32,38.14400997
2024-08-17 09:00:00,59237.4,59427.0,59188.94,59341.55,77.20121957
2024-08-17 09:15:00,59427.0,59528.0,59266.29,59414.18,114.32011161
2024-08-17 09:30:00,59440.0,59528.0,59241.38,59281.96,47.07480848
2024-08-17 09:45:00,59281.97,59459.0,59272.58,59333.4,43.70138393
2024-08-17 10:00:00,59332.3,59527.0,59322.35,59383.3,39.34691519
2024-08-17 10:15:00,59383.39,59523.0,59259.01,59297.17,36.69570267
2024-08-17 10:30:00,59297.76,59513.0,59264.05,59399.01,39.5053045
2024-08-17 10:45:00,59399.0,59657.0,59357.39,59527.31,89.38915446
2024-08-17 11:00:00,59550.1,59752.0,59400.05,59512.68,112.83790625
2024-08-17 11:15:00,59512.69,59676.0,59419.66,59442.36,32.29404597
2024-08-17 11:30:00,59434.22,59606.0,59389.5,59451.62,35.01478136
2024-08-17 11:45:00,59449.65,59579.0,59364.6,59396.45,40.55663682
2024-08-17 12:00:00,59400.9,59595.0,59396.0,59498.67,45.45983933
2024-08-17 12:15:00,59498.66,59664.0,59452.98,59530.08,45.83223118
2024-08-17 12:30:00,59538.2,59680.0,59478.8,59540.63,39.17518958
2024-08-17 12:45:00,59540.63,59800.0,59523.09,59614.92,100.12450805
2024-08-17 13:00:00,59614.93,59778.0,59527.99,59529.26,52.63439518
2024-08-17 13:15:00,59533.04,59671.0,59470.94,59564.53,88.00711584999999
2024-08-17 13:30:00,59565.91,59731.0,59519.02,59519.05,45.69771934
2024-08-17 13:45:00,59519.04,59659.0,59428.34,59433.63,62.4115371
2024-08-17 14:00:00,59434.3,59562.0,59370.31,59460.23,45.04707283
2024-08-17 14:15:00,59460.23,59575.0,59377.58,59411.1,34.8139437
2024-08-17 14:30:00,59400.41,59524.0,59291.11,59331.14,52.79388529
2024-08-17 14:45:00,59331.14,59509.0,59311.08,59417.66,35.7957259
2024-08-17 15:00:00,59417.66,59577.0,59381.93,59467.46,48.57330508
2024-08-17 15:15:00,59467.45,59604.0,59434.9,59486.4,39.02768453
2024-08-17 15:30:00,59486.4,59604.0,59409.89,59511.15,32.07109773
2024-08-17 15:45:00,59508.86,59643.0,59451.07,59505.0,51.14367498
2024-08-17 16:00:00,59505.1,59599.0,59456.0,59486.0,27.09413755
2024-08-17 16:15:00,59483.66,59599.0,59362.81,59384.76,49.65601637
2024-08-17 16:30:00,59384.75,59519.0,59321.25,59332.0,53.4477189
2024-08-17 16:45:00,59332.01,59527.0,59332.0,59395.34,43.19385245
2024-08-17 17:00:00,59424.5,59533.0,59350.0,59357.16,47.28860055
2024-08-17 17:15:00,59357.16,59485.0,59180.4,59267.95,191.39682265
2024-08-17 17:30:00,59267.94,59388.0,59147.8,59291.91,65.93649420999999
2024-08-17 17:45:00,59291.92,59422.0,59227.23,59311.47,23.96410699
2024-08-17 18:00:00,59304.0,59448.0,59260.01,59298.79,37.78701736
2024-08-17 18:15:00,59298.01,59428.0,59247.0,59289.8,29.68684909
2024-08-17 18:30:00,59289.9,59417.0,59256.0,59266.0,30.89901952
2024-08-17 18:45:00,59270.0,59429.0,59266.0,59321.89,21.61599055
2024-08-17 19:00:00,59321.88,59489.0,59300.0,59385.81,57.47955902
2024-08-17 19:15:00,59382.22,59512.0,59362.26,59392.51,29.71027599
2024-08-17 19:30:00,59392.49,59530.0,59350.31,59415.8,31.25207134
2024-08-17 19:45:00,59389.74,59589.0,59382.46,59497.49,30.53511822
2024-08-17 20:00:00,59473.4,59642.0,59445.31,59445.32,42.17503045
2024-08-17 20:15:00,59581.0,59662.0,59421.8,59557.01,46.26268628
2024-08-17 20:30:00,59557.0,59977.0,59530.7,59698.69,165.05613284
2024-08-17 20:45:00,59700.0,59852.0,59638.76,59677.16,63.2433903
2024-08-17 21:00:00,59695.8,59824.0,59568.51,59629.89,45.510602
2024-08-17 21:15:00,59629.88,59756.0,59465.89,59487.65,65.10623033
2024-08-17 21:30:00,59500.1,59639.0,59458.48,59509.62,30.220876760000003
2024-08-17 21:45:00,59509.62,59628.0,59406.34,59443.57,42.83071996
2024-08-17 22:00:00,59463.0,59582.0,59395.0,59465.0,47.70383484
2024-08-17 22:15:00,59464.16,59606.0,59447.46,59499.1,106.02101115
2024-08-17 22:30:00,59499.1,59832.0,59475.38,59660.27,95.93796503
2024-08-17 22:45:00,59699.9,60311.0,59639.79,60121.87,600.46546647
2024-08-17 23:00:00,60249.0,60304.0,59641.0,59756.0,262.22344678
2024-08-17 23:15:00,59735.43,59889.0,59540.2,59629.4,75.22102001
2024-08-17 23:30:00,59738.0,59738.0,59513.2,59541.26,33.50346694
2024-08-17 23:45:00,59543.96,59654.0,59300.1,59351.39,85.80123459
2024-08-18 00:00:00,59353.1,59559.0,59264.84,59455.48,53.85800676
2024-08-18 00:15:00,59456.04,59596.0,59336.32,59384.1,35.03089818
2024-08-18 00:30:00,59371.73,59514.0,59314.6,59360.58,49.96336826
2024-08-18 00:45:00,59360.58,59583.0,59340.01,59553.0,60.39003585
2024-08-18 01:00:00,59469.7,59808.0,59440.76,59629.8,99.10422946
2024-08-18 01:15:00,59629.8,59744.0,59409.73,59466.63,85.27075814
2024-08-18 01:30:00,59466.62,59653.0,59428.34,59547.06,18.96079609
2024-08-18 01:45:00,59547.06,59678.0,59485.0,59485.0,20.37197799
2024-08-18 02:00:00,59497.1,59662.0,59476.2,59563.92,16.31286711
2024-08-18 02:15:00,59564.7,59738.0,59545.67,59583.28,28.80067706
2024-08-18 02:30:00,59583.28,59703.0,59538.96,59585.5,18.45411942
2024-08-18 02:45:00,59586.6,59723.0,59550.0,59596.64,22.42969709
2024-08-18 03:00:00,59577.0,59755.0,59556.62,59618.3,43.56560823
2024-08-18 03:15:00,59651.52,59759.0,59557.05,59601.51,17.5657094
2024-08-18 03:30:00,59601.5,59757.0,59570.6,59641.42,21.42517113
2024-08-18 03:45:00,59637.26,59758.0,59511.74,59568.0,83.9114886
2024-08-18 04:00:00,59568.1,59689.0,59444.9,59549.01,87.49026165
2024-08-18 04:15:00,59549.0,59669.0,59478.76,59554.01,22.51577592
2024-08-18 04:30:00,59554.01,59768.0,59538.2,59650.0,178.27725234
2024-08-18 04:45:00,59652.0,59819.0,59632.9,59723.41,50.18163249
2024-08-18 05:00:00,59678.9,59907.0,59678.8,59788.84,54.71503245
2024-08-18 05:15:00,59788.84,60000.0,59668.52,59700.45,70.48450922
2024-08-18 05:30:00,59694.8,59851.0,59648.0,59737.31,71.22911165
2024-08-18 05:45:00,59736.8,60237.0,59736.8,59891.42,176.09880936000002
2024-08-18 06:00:00,59888.7,60199.0,59887.5,59972.77,89.56779416
2024-08-18 06:15:00,60003.0,60305.0,59968.0,60144.2,179.18906556
2024-08-18 06:30:00,60108.29,60244.0,59973.64,60086.77,104.42120117
2024-08-18 06:45:00,60086.76,60211.0,59830.38,59879.7,81.54809834
2024-08-18 07:00:00,59879.7,60103.0,59867.03,59969.47,71.42496129
2024-08-18 07:15:00,59969.46,60104.0,59872.0,59878.42,99.25829078
2024-08-18 07:30:00,59887.6,60015.0,59752.99,59787.71,240.70489745
2024-08-18 07:45:00,59788.1,60139.0,59783.1,60025.36,49.04554328
2024-08-18 08:00:00,59998.1,60185.0,59955.44,59987.04,37.58740435
2024-08-18 08:15:00,59987.04,60222.0,59885.99,60121.34,88.45909978
2024-08-18 08:30:00,60114.9,60303.0,60085.0,60210.12,107.43254654
2024-08-18 08:45:00,60207.74,60313.0,59976.41,59985.98,131.69945121
2024-08-18 09:00:00,60023.9,60302.0,59951.63,60159.93,74.67701786
2024-08-18 09:15:00,60161.62,60276.0,60046.4,60073.45,46.53218647
2024-08-18 09:30:00,60075.1,60243.0,60061.56,60099.44,53.70902433
2024-08-18 09:45:00,60099.45,60212.0,59835.05,59858.0,75.99857157
2024-08-18 10:00:00,59835.06,59993.0,59825.95,59849.52,47.94088598
2024-08-18 10:15:00,59845.11,60068.0,59836.5,59869.49,37.32504663
2024-08-18 10:30:00,59865.89,60013.0,59676.5,59917.91,115.81390704
2024-08-18 10:45:00,59917.91,60052.0,59755.86,59816.68,90.20764636
2024-08-18 11:00:00,59828.7,59943.0,59699.72,59775.98,54.65983636
2024-08-18 11:15:00,59775.98,59957.0,59763.5,59849.87,38.13226654
2024-08-18 11:30:00,59850.0,60018.0,59815.36,59885.29,45.19132949
2024-08-18 11:45:00,59899.0,60039.0,59845.11,59874.71,39.24390043
2024-08-18 12:00:00,59864.7,60025.0,59772.4,59829.0,31.00906465
2024-08-18 12:15:00,59826.04,60039.0,59813.2,59924.63,36.08189362
2024-08-18 12:30:00,59898.9,60016.0,59879.11,59909.0,44.90547527
2024-08-18 12:45:00,59906.39,60016.0,59806.2,59845.67,36.2828867
2024-08-18 13:00:00,59845.67,59968.0,59704.0,59723.7,55.40139528
2024-08-18 13:15:00,59722.06,59859.0,59377.3,59447.1,159.43295195
2024-08-18 13:30:00,59447.1,59723.0,59420.0,59613.9,45.12867787
2024-08-18 13:45:00,59613.9,59723.0,59417.31,59546.6,65.57271602
2024-08-18 14:00:00,59546.6,59671.0,59453.7,59501.47,94.33477135
2024-08-18 14:15:00,59501.46,59663.0,59496.0,59574.91,34.15776673
2024-08-18 14:30:00,59574.91,59731.0,59563.99,59599.8,54.89757162
2024-08-18 14:45:00,59599.81,59734.0,59514.22,59604.16,56.92351187
